UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment
8084,53036,New Zealand,18-03-2020,Supermarket shelves cleaned out across New Zealand https://t.co/9AAZuQx03t,Neutral
33743,78695,"Caer y Cofis, Cymru",06-04-2020,As a consumer what can you do to protect yourself against hackers preying on based fears Get 5 tips to get you through the from a perspective gt,Positive
36084,81036,"Melbourne, Victoria",07-04-2020,"Another supermarket initiative to reduce spread. 
Should do this all the time - I hate supermarket isles!
#coronavirus https://t.co/eaJ2TmoIny",Negative
6068,51020,Indiana,17-03-2020,"With misinformation surrounding #coronavirus, it is crucial that Hoosiers receive information from credible sources. We cannot allow foreign disinformation campaigns to create panic and undermine response efforts. https://t.co/t3KJJwIw3Z",Extremely Negative
28135,73087,"Bowling Green, OH",26-03-2020,Great video! I feel like my kitchen is clean and safe for my family even after the grocery store!  PSA Safe Grocery Shopping in COVID-19 Pandemic Â UPDATED!!! https://t.co/xPnnTjIWcm via @YouTube,Extremely Positive
36091,81043,"San Jose, CA",07-04-2020,Indian tea exports may decline by up to 8% over Covid-19 outbreak https://t.co/WbBdjaLD68 A 20 mkg shortfall at last yearÂs unit prices would translate into a trade deficit of more than $64 million.,Negative
20409,65361,,22-03-2020,"Pressure off businesses. Individuals and businesses will borrow more because credit will be affordable. This will increase consumer spending and further investment to stimulate the economy.

What effect do u think this will have in future or after the COVID 19 dust settles?",Positive
8994,53946,"Abu Dhabi, UAE",18-03-2020,"A huge thank you to all the professionals that can't stop working for others to have a way to survive or reunite with their families: doctors, virologists, scientists, nurses, flight attendants, pharmacists, supermarket staff, drivers... #Covid19 #Coronavirus #StayTheFuckHome",Positive
19194,64146,"Geelong, Australia",22-03-2020,"'$7 for lettuce is ridiculous': Fruit and veg prices skyrocket amid COVID-19 panic buying https://t.co/GapjXFOKSe via @ABCNews

Maybe supermarkets need to be Nationalised. How do ya like them apples @Coles and @Woolworths?",Negative
32171,77123,Global,04-04-2020,"No panic buying in Switzerland, the land where stockpiling is second nature https://t.co/8Z5hdt2k0t #COVID2019 #Swiss #food",Extremely Negative
31693,76645,"Mumbai, Maharashra",04-04-2020,Appeal to Central Govt harvesting season is ongoing abt to end 1 Reduce Fuel Prices 2 Exempt Agri equipment insecticide from GST 3 Ensure procurement at MSP 50 cost 4 Waive interest on crop loan 5 Ensure supply chain Bring cost of farming down in lockdown,Extremely Positive
20729,65681,,23-03-2020,A Sikh non profit has launched an emergency food bank in to assist with the overwhelming demand for food supplies and hygiene products to help those in need amid the pandemic it was reported,Positive
22640,67592,,23-03-2020,Had my first experience window shopping today (no delivery/collection available @ any supermarket). Women have a strange idea of fun ? #coronavirus #coronavirusuk,Positive
8347,53299,"Durham, NC",18-03-2020,"@stewartbrand @HankGreelyLSJU Wondering if it's a scam. Same one is here:
https://t.co/UcG1sf6Xvp",Negative
13880,58832,London,20-03-2020,Here s a list of key workers if you are stuck It includes health care professionals education and childcare justice system journalists and broadcasters and supermarket delivery drivers,Extremely Positive
21478,66430,"Vancouver, British Columbia",23-03-2020,"@kennedystewart 
Grocery store aisles should be one way otherwise no one can follow social distancing.
#canada #toronto #ontario #vancouver #canadian #britishcolumbia #ottawa #JustinTrudeau @JustinTrudeau #stay_home #Bcdocs #COVID19 #coronavirus @Kenn",Negative
37046,81998,,07-04-2020,"McKinsey estimates that Africa's GDP growth in 2020 could be cut by 3 to 8 percentage points because of COVID-19. The pandemic could disrupt supply chains, reduce demand for non-oil products, and cause a fall in commodity prices.  https://t.co/SvSyvOvnnY",Neutral
17343,62295,"Cebu City, Central Visayas",21-03-2020,"@alricmondragon That's true. We even missed the fact the the leading cause of death worldwide is still heart attack with almost 50k deaths each day. So, we stock up on food to avoid going out and get COVID-19 yet we eat food that weakens the immune system",Extremely Negative
7080,52032," New Hampshire, USA",18-03-2020,We are close to a bottom in equities. It will be this week. There are massive extremes happening today. Look at the VIX. Look at oil. Look at treasuries. Not to mention how oversold equities are! Headlines may get worse but prices are near extreme #coronavirus #COVID19 $SPY $VXX,Negative
18816,63768,,22-03-2020,Sector showed COVID 19 outbreaks leads to broad based reductions in output across Asian sectors Consumer Services records largest drop in output as the virus hits tourism Only Pharmaceutical amp biotech output rises Read more,Negative
33740,78692,"Far Rockaway Beach, NY 11691",06-04-2020,As we continue to battle the spread of is it still safe to bring your reusable shopping bag to the grocery store,Positive
16163,61115,"Texas, USA",21-03-2020,E-commerce package carriers are struggling to meet parcel delivery time estimates as retailers report a surge of orders by Americans working from home according to @conveyinc https://t.co/4QZfidt4mG by @benBames in @DCVelocity,Negative
27075,72027,,25-03-2020,"if youÂre wondering how rough itÂs getting out here , look no further . blow pop is selling hand sanitizer . #COVID?19 #coronavirus ?? https://t.co/dgCXKguOEB",Positive
4752,49704,"Bognor Regis, England",17-03-2020,"A thought then to those of us with NO INCOME for 6yrs
1950's-60 women Â£73 job seekers(UC)how to stock up food for week let alone months.90,000 our cohort dead in less years.Then hit this! MP youre disgrace @BorisJohnson #OneVoice #AgeConcern #Coronavirus #MentalHealth #DWPCrimes https://t.co/2COiHJL8iC https://t.co/7WEv8xepS0",Extremely Negative
22035,66987,,23-03-2020,"How to protect yourself and your family from #coronavirus
Avoid touching your face with unwashed hands.
Wash hands often and well. Use soap and water or an alcohol-based hand sanitizer.
Keep your distance from anyone who has cold or flu-like symptoms. https://t.co/sxccUiDWmm",Extremely Positive
33218,78170,"Arizona, USA",05-04-2020,"Peoria-based Potter's House Apothecary used their resources to make hand sanitizer for Peoria police and firefighters. Thank you!
 
https://t.co/Dg3E62qpDd",Extremely Positive
34548,79500,Definitely not Amsterdam,06-04-2020,"@ThatArdenBrooks Mine are 24 (the twins, work in the same supermarket, one as assistant manager and the other part-time because she also has a part-time academic job, share an apartment) and the psychologist 26 (she actually had covid-19 and recovered).",Positive
9760,54712,"Londonderry, United Kingdom",19-03-2020,cans of food. How about #donating to a food bank? It concerns me that in all the panic purchasing there will be #terrible #wastage of food. So many businesses are feeling the strain and #families will be #suffering. @dcsdcouncil #derry #londonderry #belfast #coronavirus,Negative
18780,63732,"South West, England",22-03-2020,"Another update from @sainsburys.
If you're an older existing online customer they may get in touch to let you know about available delivery slots. #Somerset #coronavirus #shopping https://t.co/QfwhSSp2Tj",Neutral
26259,71211,"Ikeja, Nigeria",25-03-2020,I recorded videos on my way to the grocery store yesterday and edited them into this short film about the Corona Virus in Nigeria,Neutral
21243,66195,"Tempe, AZ",23-03-2020,I wrote a thing reflecting on c virus and grief while married to a medical professional working on the front lines in Milan and while a food scholar,Negative
28883,73835,worldwide,29-03-2020,"Went to a supermarket near Glasgow yesterday, it was packed with people blocking the aisles studying the items and pondering whether to buy. 

Have they heard about the #Coronavirus pandemic? 

#Glasgow #SundayMorning  #Stayathomeandstaysafe #QuÃ©dateEnCasa #covidiots https://t.co/sYT5jr1Z9U",Negative
4407,49359,"Boston, MA",16-03-2020,"We are headed for an extinction-level event for consumer brands. If you arenÂt operating a digital-first model, you may not survive. Traditional in-store experiences were already on life support, and COVID-19 is a massive accelerant of those trends.",Positive
43977,88929,"Berkhamsted, England",13-04-2020,Interesting information from Google on #Coronavirus insights from Google search data via @ThinkwithGoogle https://t.co/haAzFbNrwG,Positive
10164,55116,,19-03-2020,"- New York governor orders 90-day mortgage relief
- Gas prices fall below $2 a gallon in 12 states
- Labs ask for $5 billion for COVID-19 testing

#COVID19 #coronavirus",Positive
27116,72068,"Calgary, Canada",25-03-2020,"COVID-19: Should I wear a mask at the supermarket? March 20, 2020

Doctors answer your questions about the coronavirus in Canada.

https://t.co/3CWAWa12ky",Neutral
41089,86041,United States,10-04-2020,Here are some opportunities but if you reach out we can talk about more Help us expose and fix consumer scams like COVID 19 price gouging Help us address waste and grift in our state and federal budgets,Positive
4153,49105,Everywhere & u are Never There,16-03-2020,Id be doing much more online shopping right now if companies started running #coronavirus sales.  Like 50% off the whole website type sales. Lol,Extremely Positive
11393,56345,,19-03-2020,"Gas Prices Dropping: #Coronavirus 

https://t.co/bnGuqW9sZI",Neutral
21077,66029,Michigan,23-03-2020,Greedy @Airbnb why are you allowing people to book extended stays in Idyllwild &amp; Joshua Tree CA? Tiny grocery store for residents &amp; no way to handle illness w/ am local hospital. Gov Newsom order! #COVIDIOTS #COVID?19 #coronavirus #californiacoronavirus,Extremely Negative
13039,57991,"Indianapolis, IN",20-03-2020,There are multiple resources available for families in need of assistance but the demand is also greater in the age of COVID 19,Positive
17737,62689,,21-03-2020,"Why do we always take advantage of situations. Where is our conscience. Because of covid-19, Nigerians are increasing prices of items. Shameful in deed.",Negative
18406,63358,Hanging out with corpses,21-03-2020,heard from staff today that new look have been letting staff go without pay due to COVID-19 so bare that in mind when you're doing your online shopping and maybe check out a different high street store website instead.,Positive
15732,60684,blocked by Bongino et co.,20-03-2020,"@SenatorBurr #MAGA #MAGATrain #magats #Corona #CoronaVirus #Covid_19 y'all look here! Profiteering from a pandemic while stores run out of food hospitals have no beds or respirators they're asking for gianourmous prices for ? expect you 2 work sick,while ",Extremely Negative
19134,64086,"??????, ??????",22-03-2020,This is the situation at a supermarket in Putney south west London as the UK government keeps ignoring,Negative
35505,80457,Saxonia,07-04-2020,"#Hongkongers make reusable fabric masks as Covid-19 epidemic leads to shortages and sky-high prices
https://t.co/X8B53qbgXm",Negative
9105,54057,Los Angeles,18-03-2020,"@RepTedLieu @SenSanders 

2-things

#Military domestic #deployment #now ensures #food distribution #logistics #infrastructure #civilorder #testing 

No #taxpayer #travel #bailout w/o #consumer travel #refunds 

#COVID2019 @HawaiianAir @tra",Negative
